CenterPos,HKU9,Eidolon_helvum,Alternate,Alternate_ID,Query
7661,0.45,0.32,0.32,Rousettus_madagascariensis,Pteropus_rufus
7681,0.44,0.41,0.41,Rousettus_madagascariensis,Pteropus_rufus
7701,0.47,0.44,0.44,Rousettus_madagascariensis,Pteropus_rufus
7721,0.49,0.38,0.4,Rousettus_madagascariensis,Pteropus_rufus
7741,0.5,0.42,0.44,Rousettus_madagascariensis,Pteropus_rufus
7761,0.44,0.42,0.43,Rousettus_madagascariensis,Pteropus_rufus
7781,0.46,0.44,0.45,Rousettus_madagascariensis,Pteropus_rufus
7801,0.44,0.44,0.44,Rousettus_madagascariensis,Pteropus_rufus
7821,0.45,0.43,0.44,Rousettus_madagascariensis,Pteropus_rufus
7841,0.5,0.46,0.47,Rousettus_madagascariensis,Pteropus_rufus
7861,0.44,0.43,0.45,Rousettus_madagascariensis,Pteropus_rufus
7881,0.42,0.33,0.35,Rousettus_madagascariensis,Pteropus_rufus
7901,0.36,0.3,0.32,Rousettus_madagascariensis,Pteropus_rufus
7921,0.38,0.37,0.35,Rousettus_madagascariensis,Pteropus_rufus
7941,0.36,0.34,0.32,Rousettus_madagascariensis,Pteropus_rufus
7961,0.38,0.37,0.35,Rousettus_madagascariensis,Pteropus_rufus
7981,0.38,0.32,0.29,Rousettus_madagascariensis,Pteropus_rufus
8001,0.43,0.31,0.28,Rousettus_madagascariensis,Pteropus_rufus
8021,0.43,0.35,0.32,Rousettus_madagascariensis,Pteropus_rufus
8041,0.41,0.36,0.35,Rousettus_madagascariensis,Pteropus_rufus
8061,0.44,0.3,0.28,Rousettus_madagascariensis,Pteropus_rufus
8081,0.46,0.42,0.4,Rousettus_madagascariensis,Pteropus_rufus
8101,0.46,0.36,0.33,Rousettus_madagascariensis,Pteropus_rufus
8121,0.45,0.37,0.37,Rousettus_madagascariensis,Pteropus_rufus
8141,0.45,0.4,0.4,Rousettus_madagascariensis,Pteropus_rufus
8161,0.48,0.35,0.35,Rousettus_madagascariensis,Pteropus_rufus
8181,0.53,0.43,0.44,Rousettus_madagascariensis,Pteropus_rufus
8201,0.49,0.42,0.44,Rousettus_madagascariensis,Pteropus_rufus
8221,0.47,0.35,0.37,Rousettus_madagascariensis,Pteropus_rufus
8241,0.47,0.35,0.36,Rousettus_madagascariensis,Pteropus_rufus
8261,0.45,0.39,0.41,Rousettus_madagascariensis,Pteropus_rufus
8281,0.38,0.28,0.31,Rousettus_madagascariensis,Pteropus_rufus
8301,0.39,0.3,0.35,Rousettus_madagascariensis,Pteropus_rufus
8321,0.35,0.2,0.26,Rousettus_madagascariensis,Pteropus_rufus
8341,0.33,0.11,0.19,Rousettus_madagascariensis,Pteropus_rufus
8361,0.28,0.18,0.25,Rousettus_madagascariensis,Pteropus_rufus
8381,0.09,0.12,0.19,Rousettus_madagascariensis,Pteropus_rufus
8401,0.2,0.23,0.27,Rousettus_madagascariensis,Pteropus_rufus
8421,0.19,0.28,0.32,Rousettus_madagascariensis,Pteropus_rufus
8441,0.16,0.29,0.31,Rousettus_madagascariensis,Pteropus_rufus
8461,0.21,0.32,0.32,Rousettus_madagascariensis,Pteropus_rufus
8481,0.34,0.4,0.4,Rousettus_madagascariensis,Pteropus_rufus
8501,0.4,0.45,0.42,Rousettus_madagascariensis,Pteropus_rufus
8521,0.4,0.49,0.48,Rousettus_madagascariensis,Pteropus_rufus
8541,0.47,0.54,0.52,Rousettus_madagascariensis,Pteropus_rufus
8561,0.47,0.5,0.48,Rousettus_madagascariensis,Pteropus_rufus
8581,0.59,0.49,0.47,Rousettus_madagascariensis,Pteropus_rufus
8601,0.51,0.44,0.41,Rousettus_madagascariensis,Pteropus_rufus
8621,0.51,0.4,0.37,Rousettus_madagascariensis,Pteropus_rufus
8641,0.53,0.34,0.34,Rousettus_madagascariensis,Pteropus_rufus
8661,0.54,0.35,0.35,Rousettus_madagascariensis,Pteropus_rufus
8681,0.48,0.27,0.29,Rousettus_madagascariensis,Pteropus_rufus
8701,0.45,0.34,0.34,Rousettus_madagascariensis,Pteropus_rufus
8721,0.49,0.32,0.31,Rousettus_madagascariensis,Pteropus_rufus
8741,0.39,0.23,0.22,Rousettus_madagascariensis,Pteropus_rufus
8761,0.42,0.27,0.28,Rousettus_madagascariensis,Pteropus_rufus
8781,0.3,0.24,0.25,Rousettus_madagascariensis,Pteropus_rufus
8801,0.31,0.15,0.15,Rousettus_madagascariensis,Pteropus_rufus
8821,0.31,0.14,0.15,Rousettus_madagascariensis,Pteropus_rufus
8841,0.36,0.25,0.26,Rousettus_madagascariensis,Pteropus_rufus
8861,0.39,0.27,0.27,Rousettus_madagascariensis,Pteropus_rufus
8881,0.4,0.27,0.26,Rousettus_madagascariensis,Pteropus_rufus
8901,0.34,0.15,0.15,Rousettus_madagascariensis,Pteropus_rufus
8921,0.32,0.24,0.24,Rousettus_madagascariensis,Pteropus_rufus
8941,0.39,0.3,0.3,Rousettus_madagascariensis,Pteropus_rufus
8961,0.39,0.29,0.27,Rousettus_madagascariensis,Pteropus_rufus
8981,0.42,0.31,0.3,Rousettus_madagascariensis,Pteropus_rufus
9001,0.44,0.37,0.38,Rousettus_madagascariensis,Pteropus_rufus
9021,0.42,0.43,0.42,Rousettus_madagascariensis,Pteropus_rufus
9041,0.4,0.33,0.33,Rousettus_madagascariensis,Pteropus_rufus
9061,0.32,0.26,0.25,Rousettus_madagascariensis,Pteropus_rufus
9081,0.32,0.23,0.26,Rousettus_madagascariensis,Pteropus_rufus
9101,0.41,0.28,0.32,Rousettus_madagascariensis,Pteropus_rufus
9121,0.42,0.22,0.25,Rousettus_madagascariensis,Pteropus_rufus
9141,0.39,0.18,0.23,Rousettus_madagascariensis,Pteropus_rufus
9161,0.32,0.17,0.23,Rousettus_madagascariensis,Pteropus_rufus
9181,0.35,0.23,0.29,Rousettus_madagascariensis,Pteropus_rufus
9201,0.34,0.27,0.32,Rousettus_madagascariensis,Pteropus_rufus
9221,0.36,0.15,0.22,Rousettus_madagascariensis,Pteropus_rufus
9241,0.34,0.17,0.25,Rousettus_madagascariensis,Pteropus_rufus
9261,0.24,0.14,0.21,Rousettus_madagascariensis,Pteropus_rufus
9281,0.25,0.17,0.2,Rousettus_madagascariensis,Pteropus_rufus
9301,0.21,0.17,0.2,Rousettus_madagascariensis,Pteropus_rufus
9321,0.23,0.25,0.27,Rousettus_madagascariensis,Pteropus_rufus
9341,0.25,0.35,0.36,Rousettus_madagascariensis,Pteropus_rufus
9361,0.28,0.29,0.3,Rousettus_madagascariensis,Pteropus_rufus
9381,0.27,0.25,0.24,Rousettus_madagascariensis,Pteropus_rufus
9401,0.28,0.21,0.2,Rousettus_madagascariensis,Pteropus_rufus
9421,0.25,0.2,0.17,Rousettus_madagascariensis,Pteropus_rufus
9441,0.19,0.13,0.08,Rousettus_madagascariensis,Pteropus_rufus
9461,0.25,0.1,0.05,Rousettus_madagascariensis,Pteropus_rufus
9481,0.26,0.19,0.14,Rousettus_madagascariensis,Pteropus_rufus
9501,0.28,0.18,0.14,Rousettus_madagascariensis,Pteropus_rufus
9521,0.26,0.17,0.1,Rousettus_madagascariensis,Pteropus_rufus
9541,0.28,0.12,0.05,Rousettus_madagascariensis,Pteropus_rufus
9561,0.3,0.22,0.14,Rousettus_madagascariensis,Pteropus_rufus
9581,0.27,0.22,0.17,Rousettus_madagascariensis,Pteropus_rufus
9601,0.3,0.27,0.22,Rousettus_madagascariensis,Pteropus_rufus
9621,0.34,0.37,0.34,Rousettus_madagascariensis,Pteropus_rufus
9641,0.45,0.48,0.45,Rousettus_madagascariensis,Pteropus_rufus
9661,0.57,0.62,0.6,Rousettus_madagascariensis,Pteropus_rufus
9681,0.55,0.6,0.58,Rousettus_madagascariensis,Pteropus_rufus
9701,0.58,0.63,0.61,Rousettus_madagascariensis,Pteropus_rufus
9721,0.57,0.59,0.59,Rousettus_madagascariensis,Pteropus_rufus
9741,0.59,0.61,0.59,Rousettus_madagascariensis,Pteropus_rufus
9761,0.61,0.59,0.61,Rousettus_madagascariensis,Pteropus_rufus
9781,0.64,0.59,0.61,Rousettus_madagascariensis,Pteropus_rufus
9801,0.65,0.59,0.62,Rousettus_madagascariensis,Pteropus_rufus
9821,0.64,0.59,0.6,Rousettus_madagascariensis,Pteropus_rufus
9841,0.65,0.6,0.62,Rousettus_madagascariensis,Pteropus_rufus
9861,0.61,0.55,0.56,Rousettus_madagascariensis,Pteropus_rufus
9881,0.67,0.57,0.58,Rousettus_madagascariensis,Pteropus_rufus
9901,0.64,0.52,0.55,Rousettus_madagascariensis,Pteropus_rufus
9921,0.65,0.54,0.56,Rousettus_madagascariensis,Pteropus_rufus
9941,0.63,0.55,0.6,Rousettus_madagascariensis,Pteropus_rufus
9961,0.61,0.53,0.56,Rousettus_madagascariensis,Pteropus_rufus
9981,0.53,0.5,0.53,Rousettus_madagascariensis,Pteropus_rufus
10001,0.49,0.46,0.48,Rousettus_madagascariensis,Pteropus_rufus
10021,0.51,0.42,0.46,Rousettus_madagascariensis,Pteropus_rufus
10041,0.45,0.36,0.38,Rousettus_madagascariensis,Pteropus_rufus
10061,0.43,0.3,0.32,Rousettus_madagascariensis,Pteropus_rufus
10081,0.34,0.26,0.28,Rousettus_madagascariensis,Pteropus_rufus
10101,0.36,0.33,0.34,Rousettus_madagascariensis,Pteropus_rufus
10121,0.35,0.31,0.31,Rousettus_madagascariensis,Pteropus_rufus
10141,0.41,0.31,0.3,Rousettus_madagascariensis,Pteropus_rufus
10161,0.39,0.31,0.29,Rousettus_madagascariensis,Pteropus_rufus
10181,0.47,0.36,0.34,Rousettus_madagascariensis,Pteropus_rufus
10201,0.57,0.47,0.43,Rousettus_madagascariensis,Pteropus_rufus
10221,0.53,0.46,0.42,Rousettus_madagascariensis,Pteropus_rufus
10241,0.53,0.45,0.42,Rousettus_madagascariensis,Pteropus_rufus
10261,0.54,0.5,0.48,Rousettus_madagascariensis,Pteropus_rufus
10281,0.57,0.51,0.49,Rousettus_madagascariensis,Pteropus_rufus
10301,0.57,0.49,0.48,Rousettus_madagascariensis,Pteropus_rufus
10321,0.58,0.53,0.52,Rousettus_madagascariensis,Pteropus_rufus
10341,0.51,0.49,0.47,Rousettus_madagascariensis,Pteropus_rufus
10361,0.59,0.51,0.5,Rousettus_madagascariensis,Pteropus_rufus
10381,0.64,0.54,0.54,Rousettus_madagascariensis,Pteropus_rufus
10401,0.59,0.5,0.52,Rousettus_madagascariensis,Pteropus_rufus
10421,0.58,0.5,0.51,Rousettus_madagascariensis,Pteropus_rufus
10441,0.58,0.49,0.5,Rousettus_madagascariensis,Pteropus_rufus
10461,0.52,0.41,0.42,Rousettus_madagascariensis,Pteropus_rufus
10481,0.5,0.38,0.4,Rousettus_madagascariensis,Pteropus_rufus
10501,0.46,0.35,0.34,Rousettus_madagascariensis,Pteropus_rufus
10521,0.45,0.34,0.33,Rousettus_madagascariensis,Pteropus_rufus
10541,0.48,0.37,0.38,Rousettus_madagascariensis,Pteropus_rufus
10561,0.38,0.37,0.36,Rousettus_madagascariensis,Pteropus_rufus
10581,0.28,0.27,0.24,Rousettus_madagascariensis,Pteropus_rufus
10601,0.17,0.24,0.21,Rousettus_madagascariensis,Pteropus_rufus
10621,0.26,0.31,0.28,Rousettus_madagascariensis,Pteropus_rufus
10641,0.31,0.35,0.33,Rousettus_madagascariensis,Pteropus_rufus
10661,0.41,0.44,0.42,Rousettus_madagascariensis,Pteropus_rufus
10681,0.42,0.43,0.43,Rousettus_madagascariensis,Pteropus_rufus
10701,0.43,0.44,0.45,Rousettus_madagascariensis,Pteropus_rufus
10721,0.41,0.4,0.4,Rousettus_madagascariensis,Pteropus_rufus
10741,0.35,0.31,0.3,Rousettus_madagascariensis,Pteropus_rufus
10761,0.39,0.31,0.3,Rousettus_madagascariensis,Pteropus_rufus
10781,0.37,0.33,0.33,Rousettus_madagascariensis,Pteropus_rufus
10801,0.38,0.25,0.28,Rousettus_madagascariensis,Pteropus_rufus
10821,0.32,0.16,0.19,Rousettus_madagascariensis,Pteropus_rufus
10841,0.21,0.1,0.13,Rousettus_madagascariensis,Pteropus_rufus
10861,0.22,0.03,0.06,Rousettus_madagascariensis,Pteropus_rufus
10881,0.23,0.02,0.02,Rousettus_madagascariensis,Pteropus_rufus
10901,0.27,0.02,0.02,Rousettus_madagascariensis,Pteropus_rufus
10921,0.26,0.02,0.02,Rousettus_madagascariensis,Pteropus_rufus
10941,0.26,-0.03,-0.04,Rousettus_madagascariensis,Pteropus_rufus
10961,0.23,-0.1,-0.12,Rousettus_madagascariensis,Pteropus_rufus
10981,0.18,-0.19,-0.22,Rousettus_madagascariensis,Pteropus_rufus
11001,0.2,-0.09,-0.14,Rousettus_madagascariensis,Pteropus_rufus
11021,0.24,-0.05,-0.08,Rousettus_madagascariensis,Pteropus_rufus
11041,0.29,-0.18,-0.22,Rousettus_madagascariensis,Pteropus_rufus
11061,0.19,-0.27,-0.31,Rousettus_madagascariensis,Pteropus_rufus
11081,0.14,-0.25,-0.29,Rousettus_madagascariensis,Pteropus_rufus
11101,0.16,-0.21,-0.25,Rousettus_madagascariensis,Pteropus_rufus
11121,0.16,-0.2,-0.22,Rousettus_madagascariensis,Pteropus_rufus
11141,0.15,-0.05,0.01,Rousettus_madagascariensis,Pteropus_rufus
11161,0.22,0.03,0.06,Rousettus_madagascariensis,Pteropus_rufus
11181,0.33,0.16,0.18,Rousettus_madagascariensis,Pteropus_rufus
11201,0.41,0.23,0.25,Rousettus_madagascariensis,Pteropus_rufus
11221,0.44,0.29,0.31,Rousettus_madagascariensis,Pteropus_rufus
11241,0.46,0.4,0.41,Rousettus_madagascariensis,Pteropus_rufus
11261,0.48,0.38,0.39,Rousettus_madagascariensis,Pteropus_rufus
11281,0.46,0.33,0.35,Rousettus_madagascariensis,Pteropus_rufus
11301,0.44,0.22,0.24,Rousettus_madagascariensis,Pteropus_rufus
11321,0.47,0.26,0.25,Rousettus_madagascariensis,Pteropus_rufus
11341,0.53,0.3,0.26,Rousettus_madagascariensis,Pteropus_rufus
11361,0.52,0.35,0.32,Rousettus_madagascariensis,Pteropus_rufus
11381,0.47,0.28,0.25,Rousettus_madagascariensis,Pteropus_rufus
11401,0.42,0.23,0.2,Rousettus_madagascariensis,Pteropus_rufus
11421,0.4,0.16,0.13,Rousettus_madagascariensis,Pteropus_rufus
11441,0.44,0.24,0.21,Rousettus_madagascariensis,Pteropus_rufus
11461,0.45,0.32,0.31,Rousettus_madagascariensis,Pteropus_rufus
11481,0.5,0.45,0.43,Rousettus_madagascariensis,Pteropus_rufus
11501,0.48,0.54,0.53,Rousettus_madagascariensis,Pteropus_rufus
11521,0.5,0.54,0.54,Rousettus_madagascariensis,Pteropus_rufus
11541,0.46,0.5,0.5,Rousettus_madagascariensis,Pteropus_rufus
11561,0.47,0.48,0.49,Rousettus_madagascariensis,Pteropus_rufus
11581,0.53,0.51,0.53,Rousettus_madagascariensis,Pteropus_rufus
11601,0.58,0.54,0.55,Rousettus_madagascariensis,Pteropus_rufus
11621,0.6,0.57,0.58,Rousettus_madagascariensis,Pteropus_rufus
11641,0.57,0.54,0.55,Rousettus_madagascariensis,Pteropus_rufus
11661,0.57,0.54,0.54,Rousettus_madagascariensis,Pteropus_rufus
11681,0.57,0.54,0.54,Rousettus_madagascariensis,Pteropus_rufus
11701,0.59,0.5,0.5,Rousettus_madagascariensis,Pteropus_rufus
11721,0.58,0.52,0.53,Rousettus_madagascariensis,Pteropus_rufus
11741,0.64,0.54,0.57,Rousettus_madagascariensis,Pteropus_rufus
11761,0.65,0.55,0.58,Rousettus_madagascariensis,Pteropus_rufus
11781,0.65,0.58,0.6,Rousettus_madagascariensis,Pteropus_rufus
11801,0.6,0.52,0.55,Rousettus_madagascariensis,Pteropus_rufus
11821,0.61,0.49,0.52,Rousettus_madagascariensis,Pteropus_rufus
11841,0.6,0.5,0.54,Rousettus_madagascariensis,Pteropus_rufus
11861,0.6,0.48,0.54,Rousettus_madagascariensis,Pteropus_rufus
11881,0.6,0.47,0.52,Rousettus_madagascariensis,Pteropus_rufus
11901,0.57,0.5,0.52,Rousettus_madagascariensis,Pteropus_rufus
11921,0.58,0.5,0.52,Rousettus_madagascariensis,Pteropus_rufus
11941,0.56,0.51,0.51,Rousettus_madagascariensis,Pteropus_rufus
11961,0.57,0.51,0.52,Rousettus_madagascariensis,Pteropus_rufus
11981,0.56,0.49,0.49,Rousettus_madagascariensis,Pteropus_rufus
12001,0.6,0.56,0.57,Rousettus_madagascariensis,Pteropus_rufus
12021,0.58,0.57,0.57,Rousettus_madagascariensis,Pteropus_rufus
12041,0.62,0.59,0.57,Rousettus_madagascariensis,Pteropus_rufus
12061,0.65,0.62,0.59,Rousettus_madagascariensis,Pteropus_rufus
12081,0.66,0.61,0.6,Rousettus_madagascariensis,Pteropus_rufus
12101,0.68,0.61,0.61,Rousettus_madagascariensis,Pteropus_rufus
12121,0.67,0.58,0.58,Rousettus_madagascariensis,Pteropus_rufus
12141,0.69,0.61,0.61,Rousettus_madagascariensis,Pteropus_rufus
12161,0.66,0.59,0.59,Rousettus_madagascariensis,Pteropus_rufus
12181,0.71,0.63,0.63,Rousettus_madagascariensis,Pteropus_rufus
12201,0.69,0.58,0.57,Rousettus_madagascariensis,Pteropus_rufus
12221,0.64,0.51,0.51,Rousettus_madagascariensis,Pteropus_rufus
12241,0.53,0.44,0.43,Rousettus_madagascariensis,Pteropus_rufus
12261,0.49,0.41,0.4,Rousettus_madagascariensis,Pteropus_rufus
12281,0.44,0.4,0.39,Rousettus_madagascariensis,Pteropus_rufus
12301,0.5,0.48,0.46,Rousettus_madagascariensis,Pteropus_rufus
12321,0.47,0.47,0.44,Rousettus_madagascariensis,Pteropus_rufus
12341,0.4,0.41,0.39,Rousettus_madagascariensis,Pteropus_rufus
12361,0.41,0.44,0.41,Rousettus_madagascariensis,Pteropus_rufus
12381,0.34,0.41,0.38,Rousettus_madagascariensis,Pteropus_rufus
12401,0.38,0.47,0.44,Rousettus_madagascariensis,Pteropus_rufus
12421,0.48,0.55,0.52,Rousettus_madagascariensis,Pteropus_rufus
12441,0.6,0.58,0.56,Rousettus_madagascariensis,Pteropus_rufus
12461,0.62,0.59,0.58,Rousettus_madagascariensis,Pteropus_rufus
12481,0.62,0.53,0.53,Rousettus_madagascariensis,Pteropus_rufus
12501,0.57,0.48,0.49,Rousettus_madagascariensis,Pteropus_rufus
12521,0.54,0.46,0.47,Rousettus_madagascariensis,Pteropus_rufus
12541,0.59,0.53,0.54,Rousettus_madagascariensis,Pteropus_rufus
12561,0.56,0.49,0.49,Rousettus_madagascariensis,Pteropus_rufus
12581,0.53,0.5,0.5,Rousettus_madagascariensis,Pteropus_rufus
12601,0.53,0.46,0.46,Rousettus_madagascariensis,Pteropus_rufus
12621,0.52,0.49,0.48,Rousettus_madagascariensis,Pteropus_rufus
12641,0.54,0.51,0.51,Rousettus_madagascariensis,Pteropus_rufus
12661,0.51,0.55,0.55,Rousettus_madagascariensis,Pteropus_rufus
12681,0.58,0.64,0.62,Rousettus_madagascariensis,Pteropus_rufus
12701,0.6,0.62,0.6,Rousettus_madagascariensis,Pteropus_rufus
12721,0.63,0.62,0.61,Rousettus_madagascariensis,Pteropus_rufus
12741,0.65,0.59,0.58,Rousettus_madagascariensis,Pteropus_rufus
12761,0.69,0.64,0.63,Rousettus_madagascariensis,Pteropus_rufus
12781,0.69,0.63,0.61,Rousettus_madagascariensis,Pteropus_rufus
12801,0.71,0.65,0.64,Rousettus_madagascariensis,Pteropus_rufus
12821,0.72,0.66,0.64,Rousettus_madagascariensis,Pteropus_rufus
12841,0.7,0.68,0.67,Rousettus_madagascariensis,Pteropus_rufus
12861,0.73,0.66,0.66,Rousettus_madagascariensis,Pteropus_rufus
12881,0.71,0.65,0.65,Rousettus_madagascariensis,Pteropus_rufus
12901,0.74,0.69,0.69,Rousettus_madagascariensis,Pteropus_rufus
12921,0.75,0.71,0.7,Rousettus_madagascariensis,Pteropus_rufus
12941,0.73,0.75,0.73,Rousettus_madagascariensis,Pteropus_rufus
12961,0.73,0.76,0.76,Rousettus_madagascariensis,Pteropus_rufus
12981,0.76,0.79,0.78,Rousettus_madagascariensis,Pteropus_rufus
13001,0.73,0.75,0.75,Rousettus_madagascariensis,Pteropus_rufus
13021,0.73,0.76,0.76,Rousettus_madagascariensis,Pteropus_rufus
13041,0.74,0.73,0.72,Rousettus_madagascariensis,Pteropus_rufus
13061,0.73,0.72,0.72,Rousettus_madagascariensis,Pteropus_rufus
13081,0.72,0.71,0.71,Rousettus_madagascariensis,Pteropus_rufus
13101,0.69,0.67,0.69,Rousettus_madagascariensis,Pteropus_rufus
13121,0.71,0.69,0.71,Rousettus_madagascariensis,Pteropus_rufus
13141,0.7,0.64,0.67,Rousettus_madagascariensis,Pteropus_rufus
13161,0.65,0.57,0.58,Rousettus_madagascariensis,Pteropus_rufus
13181,0.61,0.55,0.57,Rousettus_madagascariensis,Pteropus_rufus
13201,0.65,0.61,0.62,Rousettus_madagascariensis,Pteropus_rufus
13221,0.67,0.63,0.64,Rousettus_madagascariensis,Pteropus_rufus
13241,0.63,0.63,0.63,Rousettus_madagascariensis,Pteropus_rufus
13261,0.6,0.6,0.61,Rousettus_madagascariensis,Pteropus_rufus
13281,0.6,0.62,0.6,Rousettus_madagascariensis,Pteropus_rufus
13301,0.61,0.66,0.63,Rousettus_madagascariensis,Pteropus_rufus
13321,0.62,0.65,0.61,Rousettus_madagascariensis,Pteropus_rufus
13341,0.63,0.65,0.62,Rousettus_madagascariensis,Pteropus_rufus
13361,0.67,0.69,0.66,Rousettus_madagascariensis,Pteropus_rufus
13381,0.71,0.68,0.66,Rousettus_madagascariensis,Pteropus_rufus
13401,0.68,0.67,0.64,Rousettus_madagascariensis,Pteropus_rufus
13421,0.63,0.63,0.59,Rousettus_madagascariensis,Pteropus_rufus
13441,0.63,0.57,0.53,Rousettus_madagascariensis,Pteropus_rufus
13461,0.67,0.6,0.57,Rousettus_madagascariensis,Pteropus_rufus
13481,0.69,0.6,0.57,Rousettus_madagascariensis,Pteropus_rufus
13501,0.66,0.56,0.54,Rousettus_madagascariensis,Pteropus_rufus
13521,0.66,0.55,0.54,Rousettus_madagascariensis,Pteropus_rufus
13541,0.66,0.57,0.55,Rousettus_madagascariensis,Pteropus_rufus
13561,0.69,0.57,0.54,Rousettus_madagascariensis,Pteropus_rufus
13581,0.66,0.53,0.51,Rousettus_madagascariensis,Pteropus_rufus
13601,0.66,0.5,0.48,Rousettus_madagascariensis,Pteropus_rufus
13621,0.65,0.45,0.43,Rousettus_madagascariensis,Pteropus_rufus
13641,0.65,0.51,0.49,Rousettus_madagascariensis,Pteropus_rufus
13661,0.66,0.53,0.52,Rousettus_madagascariensis,Pteropus_rufus
13681,0.65,0.54,0.52,Rousettus_madagascariensis,Pteropus_rufus
13701,0.67,0.59,0.57,Rousettus_madagascariensis,Pteropus_rufus
13721,0.63,0.55,0.53,Rousettus_madagascariensis,Pteropus_rufus
13741,0.62,0.51,0.49,Rousettus_madagascariensis,Pteropus_rufus
13761,0.57,0.53,0.52,Rousettus_madagascariensis,Pteropus_rufus
13781,0.6,0.57,0.56,Rousettus_madagascariensis,Pteropus_rufus
13801,0.6,0.59,0.59,Rousettus_madagascariensis,Pteropus_rufus
13821,0.67,0.68,0.68,Rousettus_madagascariensis,Pteropus_rufus
13841,0.63,0.66,0.65,Rousettus_madagascariensis,Pteropus_rufus
13861,0.62,0.64,0.63,Rousettus_madagascariensis,Pteropus_rufus
13881,0.63,0.64,0.64,Rousettus_madagascariensis,Pteropus_rufus
13901,0.63,0.62,0.62,Rousettus_madagascariensis,Pteropus_rufus
13921,0.67,0.66,0.66,Rousettus_madagascariensis,Pteropus_rufus
13941,0.65,0.67,0.67,Rousettus_madagascariensis,Pteropus_rufus
13961,0.66,0.67,0.66,Rousettus_madagascariensis,Pteropus_rufus
13981,0.66,0.66,0.65,Rousettus_madagascariensis,Pteropus_rufus
14001,0.64,0.68,0.66,Rousettus_madagascariensis,Pteropus_rufus
14021,0.59,0.64,0.62,Rousettus_madagascariensis,Pteropus_rufus
14041,0.65,0.66,0.66,Rousettus_madagascariensis,Pteropus_rufus
14061,0.62,0.66,0.65,Rousettus_madagascariensis,Pteropus_rufus
14081,0.62,0.66,0.66,Rousettus_madagascariensis,Pteropus_rufus
14101,0.64,0.69,0.69,Rousettus_madagascariensis,Pteropus_rufus
14121,0.64,0.7,0.68,Rousettus_madagascariensis,Pteropus_rufus
14141,0.65,0.7,0.67,Rousettus_madagascariensis,Pteropus_rufus
14161,0.66,0.7,0.67,Rousettus_madagascariensis,Pteropus_rufus
14181,0.69,0.74,0.7,Rousettus_madagascariensis,Pteropus_rufus
14201,0.73,0.73,0.69,Rousettus_madagascariensis,Pteropus_rufus
14221,0.73,0.74,0.7,Rousettus_madagascariensis,Pteropus_rufus
14241,0.71,0.76,0.72,Rousettus_madagascariensis,Pteropus_rufus
14261,0.69,0.74,0.69,Rousettus_madagascariensis,Pteropus_rufus
14281,0.68,0.72,0.67,Rousettus_madagascariensis,Pteropus_rufus
14301,0.69,0.73,0.68,Rousettus_madagascariensis,Pteropus_rufus
14321,0.65,0.7,0.66,Rousettus_madagascariensis,Pteropus_rufus
14341,0.65,0.7,0.67,Rousettus_madagascariensis,Pteropus_rufus
14361,0.65,0.69,0.68,Rousettus_madagascariensis,Pteropus_rufus
14381,0.63,0.68,0.66,Rousettus_madagascariensis,Pteropus_rufus
14401,0.63,0.68,0.65,Rousettus_madagascariensis,Pteropus_rufus
14421,0.64,0.65,0.63,Rousettus_madagascariensis,Pteropus_rufus
14441,0.7,0.62,0.61,Rousettus_madagascariensis,Pteropus_rufus
14461,0.72,0.63,0.64,Rousettus_madagascariensis,Pteropus_rufus
14481,0.72,0.63,0.63,Rousettus_madagascariensis,Pteropus_rufus
14501,0.7,0.59,0.61,Rousettus_madagascariensis,Pteropus_rufus
14521,0.72,0.62,0.63,Rousettus_madagascariensis,Pteropus_rufus
14541,0.71,0.64,0.64,Rousettus_madagascariensis,Pteropus_rufus
14561,0.75,0.66,0.67,Rousettus_madagascariensis,Pteropus_rufus
14581,0.75,0.6,0.62,Rousettus_madagascariensis,Pteropus_rufus
14601,0.77,0.62,0.64,Rousettus_madagascariensis,Pteropus_rufus
14621,0.77,0.61,0.63,Rousettus_madagascariensis,Pteropus_rufus
14641,0.71,0.59,0.62,Rousettus_madagascariensis,Pteropus_rufus
